Cycle,FECCandID,CID,FirstLastP,Party Original,DistIDRunFor,DistIDCurr,CurrCand,CycleCand,CRPICO,RecipCode,NoPacs,State,District,Party,contrib_date,contrib_count,contrib_amount
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-10,1,2700.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-11,2,3000.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-12,1,250.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-13,1,250.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-14,2,600.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-15,2,3200.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-16,1,250.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-17,1,250.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-18,5,1400.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-19,3,1000.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-20,13,8500.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-21,10,8250.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-22,10,21450.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-23,5,4395.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-24,1,250.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-25,28,23900.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-27,3,1750.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-28,9,-1900.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-29,3,600.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-09-30,25,19250.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-01,2,200.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-04,1,2700.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-05,1,5.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-10,2,5400.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-13,4,5900.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-14,4,4950.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-16,1,250.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-17,2,2988.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-18,7,3650.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-19,36,33575.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-20,2,350.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-21,1,2700.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-22,1,100.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-23,3,3250.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-24,6,6450.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-25,6,2575.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-26,1,2700.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-27,5,8200.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-28,4,4158.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-29,2,3200.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-30,10,6950.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-10-31,14,13900.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-11-01,2,3200.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-11-02,4,4450.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-11-03,5,2150.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-11-05,2,500.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-11-06,12,7100.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-11-07,6,5450.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-11-08,57,51575.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-11-28,2,3700.0
2016,H4CA33119,N00035825,TED LIEU,D,CA33,CA33,Y,Y,I,DW, ,CA,33,D,2016-12-31,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-02-03,1,-500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-03-09,2,2000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-03-13,2,2000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-03-20,2,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-03-21,2,1500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-03-24,1,500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-03-25,2,5400.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-03-26,2,2000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-03-27,2,600.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-03-29,2,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-03-30,6,11300.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-03-31,7,12200.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-05-01,2,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-05-04,1,2700.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-05-06,2,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-05-15,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-05-26,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-05-28,6,5700.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-05-29,2,500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-06-09,2,800.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-06-16,4,2500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-06-17,4,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-06-18,3,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-06-24,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-06-29,2,2423.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-06-30,15,31000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-07-01,2,500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-07-02,1,5000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-07-08,2,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-07-11,1,250.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-07-13,2,1700.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-07-16,2,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-07-17,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-07-21,1,2700.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-07-23,1,1500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-07-24,1,2700.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-07-27,2,500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-07-30,2,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-08-05,5,10100.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-08-06,2,750.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-08-07,2,2950.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-08-14,1,2700.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-09-03,11,2750.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-09-22,1,2500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-09-25,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-09-26,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-09-29,3,3200.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-09-30,4,2250.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-10-19,1,2500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-10-29,1,500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-11-01,1,400.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-11-12,1,500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-11-23,3,3000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-11-24,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-11-30,1,500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-12-03,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-12-07,1,2700.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2015-12-30,1,500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-02-23,3,4700.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-03-15,1,200.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-03-16,4,4000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-03-17,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-03-18,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-03-29,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-04-07,2,1250.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-04-25,2,4000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-05-01,1,2000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-05-09,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-05-28,2,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-05-31,1,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-06-06,1,2000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-06-21,1,2700.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-06-30,1,25.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-07-30,1,25.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-08-30,1,25.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-09-12,2,1000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-09-13,1,83.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-09-30,8,8025.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-10-13,2,4000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-10-14,4,6400.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-10-17,2,2000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-10-19,2,2000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-10-25,4,10800.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-10-26,1,1500.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-10-27,6,4000.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-10-30,1,25.0
2016,H4CA35031,N00036107,NORMA TORRES,D,CA35,CA35,Y,Y,I,DW, ,CA,35,D,2016-11-01,2,5400.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-01-23,2,5200.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-02-02,1,250.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-02-17,2,5000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-02-28,1,1000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-03-03,2,5000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-03-12,7,4202.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-03-17,1,500.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-03-19,1,1000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-03-26,2,3700.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-03-27,2,5400.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-03-30,2,5400.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-03-31,1,1000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-02,1,2000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-06,4,7400.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-07,3,8100.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-10,1,500.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-13,5,12800.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-14,2,3700.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-16,1,2700.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-17,3,6400.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-21,4,9100.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-23,2,3200.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-24,4,6650.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-27,5,7900.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-28,2,5400.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-04-30,1,1000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-05-01,3,6900.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-05-04,1,2700.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-05-06,17,24398.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-05-07,2,1000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-05-08,7,11600.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-05-11,2,5400.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-05-12,2,5400.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-05-18,4,3250.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-05-22,1,2500.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-05-28,1,1000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-05-29,2,5400.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-05-31,1,1000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-06-02,5,1750.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-06-06,1,250.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-06-08,8,19200.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-06-17,1,500.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-06-25,3,5900.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-06-26,1,500.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-06-29,1,1000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-06-30,1,250.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-07-13,2,5400.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-07-14,1,1000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-07-21,1,2000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-07-27,9,15400.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-07-28,1,1000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-07-29,3,4700.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-08-11,9,16500.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-08-12,1,1000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-08-19,2,3000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-08-20,16,16300.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-08-21,1,500.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-08-25,1,250.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-08-27,4,2500.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-09-04,8,7700.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-09-08,4,5900.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-09-09,2,3700.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-09-14,1,500.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-09-17,1,1000.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-09-21,25,23500.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-09-22,10,5900.0
2016,H4CA45097,N00035391,MIMI WALTERS,R,CA45,CA45,Y,Y,I,RW, ,CA,45,R,2015-09-24,17,14350.0
