date,first_name,last_name,subject,joy_score,neutral_score,surprise_score,fear_score,sadness_score,anger_score,disgust_score
2016-03-11 15:26:40,K.,Conaway,"Conaway Chronicle: Visiting ORMC, Remembering Nancy Reagan, Visiting Palmer of Texas",0.6844320893287659,0.20351889729499817,0.05601242184638977,0.005079485941678286,0.04615069925785065,,
2016-03-11 15:26:40,Tom,Emmer,SHAREing Minnesota's Land,0.0323566198348999,0.12164928019046783,0.04370494931936264,0.04042813181877136,0.7536438703536987,,
2016-03-11 15:26:40,Jeff,Fortenberry,Fort Report: You're Invited - Academies and the Arts,0.12419451773166656,0.8031454682350159,0.05374441668391228,0.006430217530578375,0.005045915022492409,,
2016-03-11 15:26:40,Kay,Granger,"12th District Spotlight: March 11, 2016",0.19521008431911469,0.5662567615509033,0.19349157810211182,0.008994686417281628,0.029995273798704147,,
2016-03-11 15:26:40,Randy,Weber,Weber Weekly: Have you filed your taxes yet?,,0.3873889744281769,0.014054751954972744,0.5684332847595215,0.008356858976185322,0.0094948410987854,
2016-03-11 15:26:40,Billy,Long,Conceivable contested party conventions could demand Congress' enhanced policy scrutiny ,,0.8464028239250183,0.04380831867456436,0.07161883264780045,,0.02065027691423893,0.007070975378155708
2016-03-11 15:26:40,Alexander,Mooney,This Week In Congress,0.006647518370300531,0.02153751812875271,0.015307222492992878,,0.9516571164131165,,0.0020409610588103533
2016-03-11 15:26:40,Jeb,Hensarling,We the People: How to Restore Our Democracy,0.024271773174405098,0.9067788124084473,0.01981534995138645,,0.016695577651262283,0.01665974222123623,
2016-03-11 15:26:40,James,Renacci,Renacci Report: Week In Review,,0.32633545994758606,0.014287387952208519,0.6100322604179382,0.01316270511597395,0.026643449440598488,
2016-03-11 15:26:40,Christopher,Gibson,Fighting Heroin and Opioid Addiction,0.018470896407961845,0.4724443256855011,,0.3570433557033539,0.06615077704191208,0.06118437647819519,
2016-03-11 18:13:20,Cresent,Hardy,This Week in Nevada | Hardy Hears from Nevada's Seniors,0.020555371418595314,0.12964573502540588,0.007156439125537872,0.8276505470275879,0.008472703397274017,,
2016-03-11 18:13:20,Mike,Coffman,Better Pain Management for Veterans,,0.6179633736610413,0.025804994627833366,0.28625792264938354,0.03167400509119034,,0.01837693713605404
2016-03-11 18:13:20,Pete,Sessions,"Congressman Sessions Hill Report: Week of March 7 - 11, 2016",0.814717173576355,0.06408888101577759,0.11141172051429749,,0.004138399846851826,0.0028068656101822853,
2016-03-11 18:13:20,Mark,Amodei,Amodei Report: Recess Roundup,,0.025133231654763222,0.003985189367085695,0.9501602053642273,0.0027014531660825014,0.013843403197824955,
2016-03-11 18:13:20,Jeff,Duncan,U.S. soil should not be a terrorist dumping ground,,0.048670243471860886,0.004127081483602524,0.8619368076324463,0.006064806133508682,0.07403269410133362,
2016-03-11 18:13:20,Dan,Benishek,Benishek Bulletin,0.0030048699118196964,0.031362276524305344,0.003237401833757758,0.9549019932746887,0.003818407654762268,,
2016-03-11 18:13:20,Kevin,McCarthy,The Leader's Weekly Schedule - Week of 3/14/16,,0.3733656108379364,,0.05639276280999184,0.08688556402921677,0.2872506082057953,0.17450328171253204
2016-03-11 18:13:20,Doug,Lamborn,Lamborn Ledger: 2017 Budget Season,,0.2091943323612213,,0.031891826540231705,0.1841665506362915,0.30529502034187317,0.24946607649326324
2016-03-11 18:13:20,Steve,Womack,From the Front...,,0.8911013603210449,0.04143728315830231,0.017005937173962593,0.016081813722848892,0.021388720721006393,
2016-03-11 21:00:00,Jeff,Denham,Video update,0.18953374028205872,0.6887529492378235,0.09575251489877701,,0.013525344431400299,0.008398232981562614,
2016-03-11 21:00:00,Marsha,Blackburn,This Week in the District,0.9140247106552124,0.04375452920794487,0.033668745309114456,,0.0037585224490612745,0.002267839154228568,
2016-03-11 21:00:00,Tim,Murphy,E-News From Congressman Murphy,0.02958904765546322,0.19322526454925537,0.033635687083005905,0.5936152338981628,0.12279900163412094,,
2016-03-12 05:20:00,Bruce,Westerman,"Congressman Bruce Westerman's eNewsletter | Saturday, March 12, 2016",0.17602336406707764,0.6815739274024963,0.10858014971017838,0.011298079043626785,0.014461668208241463,,
2016-03-12 08:06:40,Markwayne,Mullin,Hope to see you soon!,0.21173416078090668,0.6833925247192383,0.08132270723581314,,0.00991215743124485,0.00676609855145216,
2016-03-12 08:06:40,Bob,Dold,We must do more,0.01512205321341753,0.8632827401161194,,0.034163735806941986,0.050719037652015686,,0.01638331264257431
2016-03-12 10:53:20,David,Reichert,WA08's detectives in the making,0.5207170248031616,0.38975653052330017,0.06719183176755905,0.006568752229213715,0.007435333449393511,,
2016-03-12 10:53:20,Marshall,Sanford,Congressman Mark Sanford's Weekly Review,,0.0978357121348381,0.03695506602525711,,0.017505023628473282,0.7954699993133545,0.04474163055419922
2016-03-12 10:53:20,Candice,Miller,Detroit Free Press: More time to comment on St. Clair River pipeline plan,0.13431750237941742,0.7954471111297607,0.03639382869005203,,0.01471337303519249,0.011281074956059456,
2016-03-12 10:53:20,David,Roe,Brick MACT Sets Dangerous Precedent for Future Rulemaking,,0.32019948959350586,,0.09883970767259598,0.07888307422399521,0.37583208084106445,0.10008279234170914
2016-03-12 10:53:20,Fred,Upton,Your Weekly Update,0.1479046642780304,0.5195116996765137,0.08784057199954987,0.0362282320857048,0.20074611902236938,,
2016-03-12 13:40:00,Evan,Jenkins,Rep. Evan Jenkins: Investing in West Virginia,,0.014153914526104927,0.022082269191741943,0.8275656700134277,0.06564567238092422,0.056873030960559845,
2016-03-12 13:40:00,Jaime,Herrera Beutler,Preventing catastrophe Southwest Washington for agricultural businesses,,0.25093722343444824,0.025469886139035225,0.5480227470397949,0.0880010649561882,0.06937897950410843,
2016-03-12 16:26:40,Tim,Huelskamp,just a minute!,0.5772882699966431,0.3310605585575104,0.04878687486052513,,0.026500539854168892,,0.007117778528481722
2016-03-12 19:13:20,Vicky,Hartzler,VTFC: Always great to be in Missouri's Fourth!,0.5160638093948364,0.3978351354598999,0.043763961642980576,0.008213020861148834,0.02547520585358143,,
2016-03-13 09:06:40,Tom,Marino,Congressional Update,0.02393176220357418,0.015132330358028412,0.01744353212416172,0.002281364519149065,0.9390122890472412,,
2016-03-13 09:06:40,Dave,Trott,did we see you?,0.03609450161457062,0.078825443983078,,0.8076264262199402,0.02639653906226158,0.030933599919080734,
2016-03-13 09:06:40,Scott,Perry,Making Sure Your Voice is Heard,,0.9592437744140625,0.013361797668039799,,0.010168000124394894,0.006557626184076071,0.004210487473756075
2016-03-13 09:06:40,Garland,Barr,Big Solutions for Big Challenges,0.014130920171737671,0.01664978638291359,0.015457031317055225,,0.9496741890907288,,0.0017499218229204416
2016-03-13 09:06:40,Mac,Thornberry,President Reagan was right,0.09605684876441956,0.7637712955474854,0.04300353676080704,0.07474398612976074,0.012888394296169281,,
2016-03-13 09:06:40,Earl,Carter,Iran Does it Again,0.02114630863070488,0.3409896790981293,,0.43502551317214966,0.10363803058862686,0.060565285384655,
2016-03-13 11:53:20,Richard,Hanna,News from Upstate,0.10144269466400146,0.8250930309295654,0.041618481278419495,0.006656603887677193,0.015818646177649498,,
2016-03-13 11:53:20,John,Kline,"Kline's Corner: Rest in Peace, Mrs. Reagan",0.764971911907196,0.11803657561540604,0.04239935055375099,,0.06814144551753998,0.0026182851288467646,
2016-03-13 11:53:20,Vern,Buchanan,InstaPoll: Support ObamaCare?,,0.9211868047714233,0.022188719362020493,0.02374756895005703,0.01634998433291912,0.009572114795446396,
2016-03-13 11:53:20,Austin,Scott,Can you afford this?,0.3821723163127899,0.24415582418441772,0.09988395869731903,0.25040867924690247,0.01222876738756895,,
2016-03-13 14:40:00,Bradley,Byrne,Southern Hospitality,,0.5160383582115173,0.32654306292533875,0.031041191890835762,0.06137818098068237,0.03665328398346901,
2016-03-13 14:40:00,Tom,Rice,A Sense of Congress,,0.11571941524744034,,0.7649049758911133,0.021848628297448158,0.0663723275065422,0.021846137940883636
2016-03-13 14:40:00,Renee,Ellmers,Growing Economic Opportunities in Sanford,0.8692985773086548,0.05888381972908974,0.06049620732665062,,0.003029636340215802,0.004866967909038067,
2016-03-13 14:40:00,Patrick,McHenry,Congressman McHenry Weekly Update,0.07517842948436737,0.8640990853309631,0.03318897262215614,,0.005376150831580162,0.012929793447256088,
2016-03-13 14:40:00,Richard,Hudson,Stopping EPA's Racing Regulation,,0.12539862096309662,0.008403235115110874,0.010802744887769222,,0.8259698748588562,0.02372373826801777
2016-03-13 14:40:00,Ron,DeSantis,A Message from Congressman DeSantis,0.0033588914666324854,0.04925613850355148,,0.9342988729476929,0.004783598240464926,0.00393379433080554,
2016-03-13 14:40:00,Brian,Babin,Where do you stand?,,0.5193372368812561,,0.2644318640232086,0.059219375252723694,0.11728862673044205,0.020586267113685608
2016-03-13 14:40:00,Kevin,McCarthy,The Leader's Daily Schedule - 3/14/16,,0.38780760765075684,,0.059124525636434555,0.0843673124909401,0.3053038418292999,0.14206765592098236
2016-03-13 14:40:00,Paul,Ryan,Paul Ryan 'Sees his Hometown Changing Course',0.5109646320343018,0.3637374937534332,0.10756034404039383,,0.004839109256863594,0.007273163180798292,
2016-03-13 14:40:00,David,Young,The grandparent scam could cost you,,0.05163779854774475,,0.8847830891609192,0.017087919637560844,0.025551840662956238,0.013804340735077858
2016-03-13 14:40:00,Gus,Bilirakis,Come Together,0.3359569311141968,0.08009114116430283,0.07447046041488647,0.42804664373397827,0.052515700459480286,,
2016-03-13 14:40:00,John,Shimkus,Fighting President Obama in Court,0.01526421308517456,0.815070629119873,,0.024943169206380844,,0.10980967432260513,0.01897103525698185
2016-03-13 14:40:00,Frank,Guinta,Weekend Read: A Better Future,0.045073967427015305,0.771001935005188,0.1034812182188034,,0.034099843353033066,0.0235601719468832,
2016-03-13 17:26:40,Mike,Pompeo,America Got It Right - And It Has Mattered,,0.6570690870285034,,0.06249295920133591,0.030994484201073647,0.06890571862459183,0.15938127040863037
2016-03-13 17:26:40,Steven,Palazzo,Around South Mississippi ,0.8792116641998291,0.07554346323013306,0.033928193151950836,,0.005562705919146538,0.0031837623100727797,
2016-03-13 17:26:40,David,Joyce,Dave's Weekly Wrap,0.02829320728778839,0.37186217308044434,0.23923005163669586,0.044042013585567474,0.30857041478157043,,
2016-03-13 17:26:40,Mark,Walker,"The Walker Weekly Report: March 13, 2016",0.5627656579017639,0.3825085163116455,0.02458920143544674,,0.016510428860783577,,0.0055310288444161415
2016-03-13 17:26:40,Ryan,Costello,Ryan's Report,0.5412406325340271,0.3842575252056122,0.05608725920319557,,0.005407066084444523,0.005368085112422705,
2016-03-13 17:26:40,Lynn,Jenkins,"Rep. Lynn Jenkins Weekly Update: Celebrating Women's History Month, Delivering Meals On Wheels & Visiting Eudora Middle Schoolers!",0.6310904622077942,0.25829336047172546,0.08969492465257645,,0.00833110511302948,0.007316432427614927,
2016-03-13 17:26:40,Michael,Fitzpatrick,Top Ten,0.909521222114563,0.05747530981898308,0.021070605143904686,,0.004383865278214216,0.004864651709794998,
2016-03-13 20:13:20,Paul,Gosar,7 Arizona Cities In 5 Days ,0.00851532444357872,0.05112575367093086,0.6753041744232178,0.009852335788309574,0.2479107826948166,,
2016-03-13 23:00:00,Cresent,Hardy,Feeding Nevada & Helping our Seniors,0.05544841289520264,0.24719591438770294,0.009234443306922913,0.6677116751670837,0.011386149562895298,,
2016-03-14 07:20:00,Sean,Duffy,Where 'The Big Short' fell short,,0.823620617389679,0.030090808868408203,,0.01709992066025734,0.04304987192153931,0.07399635016918182
2016-03-14 07:20:00,Kevin,Cramer,Congressman Cramer's Weekly Newsletter,0.09079266339540482,0.8516640067100525,0.028299912810325623,,0.009129568934440613,0.009377810172736645,
2016-03-14 10:06:40,J.,Forbes,Join me?,0.013679206371307373,0.9508305191993713,0.018202535808086395,,0.005992345046252012,0.0046996185556054115,
2016-03-14 10:06:40,Jason,Smith,Congressman Jason Smith Capitol Report: A Tribute to First Lady Nancy Reagan,0.02229996956884861,0.1710376739501953,0.13863877952098846,0.04810182377696037,0.6098599433898926,,
2016-03-14 12:53:20,Sam,Graves,"When we don't enforce immigration laws, we have open borders",,0.7677534818649292,0.021671513095498085,0.06598999351263046,0.11621660739183426,0.013907383196055889,
2016-03-14 12:53:20,Tom,Price,E-Newsletter: Administration's Latest Cost-Cutting Exercise Threatens Access to Care,,0.10925116389989853,0.00856003724038601,0.8297772407531738,0.011743685230612755,0.031032253056764603,
2016-03-14 12:53:20,Kevin,Yoder,"Protecting Americans from IRS Abuses of Power, Visiting the OP Chamber of Commerce",0.015157923102378845,0.6963925957679749,,0.04001438245177269,,0.19147345423698425,0.041991960257291794
2016-03-14 12:53:20,J.,Forbes,A Well-Guarded Peace,0.044036779552698135,0.7956094741821289,0.029874935746192932,0.02790200524032116,,0.06813577562570572,
2016-03-14 12:53:20,Ann,Wagner,A Message From Ann,,0.03343832120299339,0.02502676472067833,0.8659971952438354,0.050953082740306854,,0.01856570690870285
2016-03-14 12:53:20,Roger,Williams,A Newsletter from Congressman Roger Williams,0.14168581366539001,0.7188448905944824,0.02531125582754612,0.09321620315313339,,0.011388016864657402,
2016-03-14 15:40:00,Rob,Woodall,District Connection: Celebrating A Georgia Success Story,0.6682657599449158,0.19586655497550964,0.11559522897005081,,0.009223693050444126,0.004456471186131239,
2016-03-14 15:40:00,Pete,Olson,Olson Weekly Wrap Up,0.5834150910377502,0.04935057461261749,0.0515572614967823,0.08404634892940521,0.21615689992904663,,
2016-03-14 15:40:00,Jason,Chaffetz,BLM should not do law enforcement,,0.01734151504933834,0.005316043272614479,0.9579465985298157,0.005568493157625198,0.01044590212404728,
2016-03-14 15:40:00,Martha,McSally,The fight continues,0.26750150322914124,0.601618230342865,0.02938692457973957,,0.040634218603372574,0.04572908580303192,
2016-03-14 18:26:40,Daniel,Webster,Welcoming little Levi Webster!,0.9495339393615723,0.026262415573000908,0.01710980199277401,,0.003617970971390605,0.0018586218357086182,
2016-03-14 18:26:40,H.,Griffith,Congressman Griffith's Weekly E-Newsletter 3.14.16,,0.9328226447105408,0.03056635893881321,,0.00636876979842782,0.010512539185583591,0.010813220404088497
2016-03-14 18:26:40,Randy,Neugebauer,Randy's Roundup: Remembering a Texas and American Hero,,0.12400036305189133,0.013467710465192795,0.0932372659444809,0.7290191054344177,,0.026872429996728897
2016-03-14 18:26:40,Michael,Simpson,"Congressman Simpson E-Newsletter Week of March 14, 2016",,0.5483034253120422,0.08217784017324448,0.02692485600709915,0.2851043939590454,,0.029641347005963326
2016-03-14 18:26:40,Jody,Hice,Hice on the Homefront,0.02990902215242386,0.1473224014043808,0.2359568178653717,0.5492291450500488,,0.018189704045653343,
2016-03-14 21:13:20,Martha,Roby,Here's the latest...,0.5250923037528992,0.3968725800514221,0.025686167180538177,,0.022344296798110008,0.01265621930360794,
2016-03-14 21:13:20,Kevin,McCarthy,The Leader's Daily Schedule - 3/15/16,0.006525034550577402,0.9332910776138306,0.03880926966667175,,0.006663610693067312,0.006891291122883558,
2016-03-14 21:13:20,Adrian,Smith,Third District events,0.008892284706234932,0.9334471821784973,0.02293323166668415,0.010694075375795364,0.014556112699210644,,
2016-03-15 11:06:40,Scott,Perry,Perry's Policy Preview,,0.4896041452884674,,0.11705547571182251,0.022542810067534447,0.15702413022518158,0.20226219296455383
2016-03-15 11:06:40,Doug,Lamborn,More Extremist Environmentalism from President Obama,,0.08313769102096558,0.1504061073064804,0.0342303030192852,0.6683135628700256,0.03141572326421738,
2016-03-15 11:06:40,Mike,Bishop,Honoring Our Vietnam War Veterans,0.060202717781066895,0.880615234375,0.030522391200065613,0.0043702800758183,0.017875326797366142,,
2016-03-15 11:06:40,Keith,Rothfus,Prayers for Wilkinsburg,,0.06141230836510658,0.015601305291056633,0.4092102646827698,0.4875052273273468,,0.010346654802560806
2016-03-15 13:53:20,Paul,Cook,"Congressman Paul Cook's Newsletter: March 15, 2016",0.15056011080741882,0.3168611526489258,,0.4402163624763489,0.028139136731624603,0.04343436285853386,
2016-03-15 13:53:20,Robert,Hurt,Robert's Round-Up: Today's Students Are Tomorrow's Innovators,0.03582025691866875,0.3927920460700989,0.5543205142021179,0.004983751103281975,0.00448943255469203,,
2016-03-15 13:53:20,Bruce,Poliquin,Today,,0.16434210538864136,0.007442672736942768,0.7896525263786316,0.02014027163386345,0.01129813864827156,
2016-03-15 16:40:00,Robert,Wittman,Survey: Do You Stand With Syrian Christians?,,0.11067315191030502,,0.6156987547874451,0.04020187258720398,0.1146295815706253,0.1053972914814949
2016-03-15 16:40:00,Charles,Boustany,Call it like it is,,0.020112263038754463,,0.3560121953487396,0.015288962051272392,0.02980298176407814,0.5743971467018127
2016-03-15 16:40:00,Barry,Loudermilk,"Press Release: Loudermilk Named ""Taxpayer Super Hero"" ",0.1177365779876709,0.4968351721763611,0.07026918977499008,0.12592369318008423,,0.16037259995937347,
2016-03-15 16:40:00,Will,Hurd,Faster Care for Veterans,,0.7390775680541992,0.02167954109609127,0.021690843626856804,0.18074242770671844,,0.01810375787317753
2016-03-15 19:26:40,J.,Forbes,"Press Release: Forbes Receives U.S. Chamber's ""Spirit of Enterprise""Award",0.45257583260536194,0.4294668436050415,0.09520885348320007,,0.006690221838653088,0.0097642308101058,
2016-03-15 19:26:40,Kevin,McCarthy,The Leader's Daily Schedule - 3/16/16,0.007595295552164316,0.9288024306297302,0.041089076548814774,0.006695733405649662,0.0073496075347065926,,
2016-03-15 19:26:40,Curtis,Clawson,A Message from the Office of Congressman Curt Clawson,0.02900063432753086,0.9296824932098389,0.0083791958168149,,0.01487436518073082,0.007767247036099434,
2016-03-15 19:26:40,Joe,Wilson,Opportunities for Students,0.8377247452735901,0.09927457571029663,0.04923068359494209,,0.006342901848256588,0.003892346518114209,
2016-03-15 19:26:40,Mark,Meadows,Mark's Weekly Update,0.9356159567832947,0.0363890640437603,0.018147500231862068,0.0025049434043467045,0.003453914076089859,,
2016-03-16 09:20:00,Vern,Buchanan,Genocide Against Christians Must End,,0.03806827962398529,,0.47751373052597046,0.014155315235257149,0.04941486567258835,0.4163772165775299
2016-03-16 12:06:40,Marshall,Sanford,Do you have a minute?,0.013540711253881454,0.9303560256958008,0.007172793615609407,,,0.035284921526908875,0.008519281633198261
2016-03-16 14:53:20,Kevin,McCarthy,The Leader's Daily Schedule - 3/17/16,0.01370972953736782,0.912789523601532,0.04744401201605797,0.007773467805236578,0.010169975459575653,,
2016-03-16 14:53:20,Robert,Pittenger,Who should select the next Supreme Court Justice?,,0.2583428919315338,0.010025924071669579,0.6683682203292847,0.031648751348257065,0.020656539127230644,
2016-03-16 14:53:20,Earl,Carter,TAKE MY POLL: Genocide ,,0.06235430762171745,,0.7470958232879639,0.010223427787423134,0.046883441507816315,0.1266506016254425
2016-03-16 14:53:20,J.,Forbes,Press Release: Air Force Space Commander Testifies to Wallops Island's Importance,,0.9636273384094238,0.016984838992357254,0.004458094481378794,0.003923940472304821,0.0040949685499072075,
2016-03-16 14:53:20,J.,Forbes,Press Release: Forbes: Allowing The President to Cement His Agenda Through The Supreme Court is a Mistake America Cannot Afford ,,0.3358008563518524,,0.4670960605144501,0.0902717113494873,0.043807391077280045,0.044258277863264084
2016-03-16 14:53:20,Doug,Lamborn,Statement on Supreme Court Nomination,0.16499944031238556,0.6624082922935486,0.0214676670730114,,,0.0972091481089592,0.03583122044801712
2016-03-16 17:40:00,Cathy,Rodgers,Congressional Art Competition,0.0925779938697815,0.16051225364208221,0.7342404127120972,0.0026102489791810513,,0.005583526566624641,
2016-03-17 07:33:20,Barry,Loudermilk,Legislative Update - Keeping A Pulse On What's Going On In Washington ,,0.8749775886535645,0.0407177172601223,0.04841212183237076,0.0062079583294689655,0.020142197608947754,
2016-03-17 10:20:00,J.,Forbes,Press Release: Forbes Meets with Philippine Ambassador to the U.S,0.11346481740474701,0.6127410531044006,,0.14718720316886902,0.039040207862854004,0.05702568590641022,
2016-03-17 13:06:40,Joseph,Pitts,House Passes Genocide Resolution,,0.15474042296409607,,0.10590863227844238,0.04772455617785454,0.15911470353603363,0.5212486982345581
2016-03-17 13:06:40,Todd,Rokita,Hearing Directly from Hoosiers,0.15719930827617645,0.7602053880691528,0.06076503545045853,0.006720576900988817,0.008550900034606457,,
2016-03-17 15:53:20,Louie,Gohmert,Gohmert on Fox News at 3:10PM CT ,0.025836508721113205,0.8058575987815857,0.10049520432949066,0.01261188369244337,0.04734558239579201,,
2016-03-17 15:53:20,J.,Forbes,InstaPoll: Designating ISIS' Crimes against Christians and Religious Minorities as Genocide,,0.23232141137123108,,0.1492011994123459,0.057555537670850754,0.22702081501483917,0.3236323595046997
2016-03-17 15:53:20,Doug,Lamborn,Fighting Back Against Illegal Immigration,0.013885022141039371,0.21032579243183136,,0.15596812963485718,,0.5585331916809082,0.04150153324007988
2016-03-17 18:40:00,Mac,Thornberry,Standing with Texas against Obama's executive action on illegal immigration,0.04094177857041359,0.7237920761108398,,0.021167226135730743,0.018769646063447,0.1707235425710678,
2016-03-18 08:33:20,Michael,McCaul,The American people deserve to have a say in the Supreme Court,0.007837570272386074,0.8844296932220459,,0.055753760039806366,,0.03114345110952854,0.009404457174241543
2016-03-18 11:20:00,Lamar,Smith,Standing with Texas,,0.8638638854026794,0.017612168565392494,0.01905558444559574,0.0113704027608037,0.0689600482583046,
2016-03-18 11:20:00,Doug,Collins,Protecting our Conservative Values,0.0275518037378788,0.6875077486038208,,0.08270177990198135,,0.13162338733673096,0.05498997122049332
2016-03-18 11:20:00,Robert,Pittenger,"Week in Review: Separation of Powers, ISIS genocide, Congressional Art Competition",,0.7583597898483276,,0.10945331305265427,0.05321739241480827,0.047593459486961365,0.017391387373209
2016-03-18 11:20:00,Blaine,Luetkemeyer,Blaine's Bulletin: Keeping You Informed,0.004947843495756388,0.011445942334830761,0.8657737970352173,0.054575029760599136,0.057727131992578506,,
2016-03-18 11:20:00,Marlin,Stutzman,Stutzman Legislative Update 3.18 ,0.14652936160564423,0.20234321057796478,0.023317042738199234,0.03782247379422188,0.5522246360778809,,
2016-03-18 11:20:00,Doug,Lamborn,Unwavering Support of the Family,0.212174654006958,0.7218016982078552,0.020555244758725166,,,0.02170202136039734,0.015076642856001854
2016-03-18 11:20:00,Raúl,Labrador,Common-Sense Reform for Our Refugee Program,,0.3283558785915375,,0.11117664724588394,0.05898812785744667,0.2979796826839447,0.19274026155471802
2016-03-18 11:20:00,Virginia,Foxx,"Foxx Report for the Week of March 18, 2016",,0.053431760519742966,,0.1490132063627243,0.023997806012630463,0.18712686002254486,0.5824164152145386
2016-03-18 11:20:00,K.,Conaway,"Conaway Chronicle: Taking a Stand on Supreme Court Immigration Case, Addressing Frivolous Lawsuits Plaguing West Texas, Fort Concho Elementary School Visits DC",0.08556301146745682,0.5255817174911499,,0.03586874529719353,,0.2896241843700409,0.03504123538732529
2016-03-18 14:06:40,Jeff,Denham,The will of the people,0.6688281893730164,0.07357211410999298,,0.09960788488388062,0.024499567225575447,0.10974588245153427,
2016-03-18 14:06:40,J.,Forbes,A no nonsense approach to taxes,0.005531031172722578,0.926580011844635,0.04633620008826256,,,0.008212802931666374,0.00607339246198535
2016-03-18 14:06:40,Ted,Poe,Standing with Texas,0.005270930472761393,0.93329256772995,0.04628589004278183,,0.004912056494504213,0.005320641677826643,
2016-03-18 14:06:40,James,Renacci,Renacci Report: Week In Review,0.011139675043523312,0.8961154222488403,0.010580344125628471,,0.010512820445001125,0.05995425209403038,
2016-03-18 14:06:40,Mark,Amodei,Amodei Report: Week in Review,,0.23181414604187012,,0.48508477210998535,0.018410932272672653,0.10586351901292801,0.13819457590579987
2016-03-18 14:06:40,Billy,Long,Fighting to make rural high-speed broadband access a reality,,0.33610090613365173,0.05268329754471779,0.4104713797569275,0.06779107451438904,,0.1057068333029747
2016-03-18 14:06:40,Edward,Royce,You're Invited: Rep. Royce's 8th Annual Women's Conference,0.13141271471977234,0.7445300817489624,0.08928858488798141,0.012512254528701305,0.013394239358603954,,
2016-03-18 14:06:40,Thomas,Massie,This Week in Washington,0.5248343348503113,0.4199824333190918,0.03325362130999565,,0.007182588335126638,0.008409474976360798,
2016-03-18 16:53:20,Diane,Black,Call It What It Is,0.018871894106268883,0.009622296318411827,,0.8493838310241699,0.011861507780849934,0.09793096780776978,
2016-03-18 16:53:20,Steve,Womack,From the Front...,0.7772342562675476,0.1636963188648224,0.044982802122831345,,0.006135978270322084,0.004570305347442627,
2016-03-18 16:53:20,Rodney,Frelinghuysen,e-News 3/18/16,0.0205354243516922,0.3910794258117676,0.05046122893691063,0.46897250413894653,,0.03420770913362503,
2016-03-18 16:53:20,Kevin,McCarthy,The Leader's Weekly Schedule - Week of 3/21/16,0.012603435665369034,0.9095848202705383,0.034576013684272766,,0.020893946290016174,0.009987643919885159,
2016-03-18 16:53:20,Cynthia,Lummis,Celebrating 100 Years of Beauty and Recreation,0.6491135358810425,0.22582444548606873,0.09525034576654434,,0.018122565001249313,0.00807097926735878,
2016-03-18 16:53:20,Cresent,Hardy,This Week in Washington | Hardy Honors Women's History Month,0.8434764742851257,0.09858600795269012,0.044413529336452484,,0.0044549209997057915,0.00439264765009284,
2016-03-18 16:53:20,Tom,Emmer,A Historic Trip,0.7695443034172058,0.06739670783281326,0.08760150521993637,0.004201272502541542,0.06564825773239136,,
2016-03-18 16:53:20,John,Katko,Rep. John Katko - Week in Review,0.12363158911466599,0.6359244585037231,0.06845375150442123,0.026597926393151283,0.13059908151626587,,
2016-03-18 16:53:20,Kay,Granger,"12th District Spotlight: March 18, 2016",0.5406799912452698,0.3932659327983856,0.04273868724703789,,0.01558104157447815,0.0030282114166766405,
2016-03-18 16:53:20,Alexander,Mooney,This Week In Congress,,0.1945410668849945,,0.07354363054037094,0.07311326265335083,0.3102863132953644,0.31893739104270935
2016-03-18 16:53:20,Ryan,Zinke,A Message from Representative Ryan Zinke,0.9237751364707947,0.029823631048202515,0.03775027394294739,,0.0034860363230109215,0.002418909687548876,
2016-03-18 16:53:20,Michael,Burgess,Weekly Video Address: In Defense of the U.S. Constitution,,0.9421300292015076,0.019076522439718246,0.011362841352820396,0.008653776720166206,0.012292344123125076,
2016-03-18 16:53:20,Pete,Sessions,"Congressman Sessions Hill Report: Week of March 14 - 18, 2016",,0.1806843876838684,,0.055656883865594864,0.06089754402637482,0.6004918813705444,0.09161285310983658
2016-03-18 19:40:00,Mike,Coffman,Fighting Diseases through Regenerative Medicine,0.047104887664318085,0.2364029735326767,0.0964149609208107,0.0722993016242981,0.5360887050628662,,
2016-03-18 19:40:00,David,McKinley,McKinley Capitol Report 3-18-2016,,0.18164221942424774,,0.25223881006240845,0.017757249996066093,0.2647031843662262,0.27679356932640076
2016-03-18 19:40:00,Devin,Nunes,Alert: Avoid phone scammers this tax season,,0.06527944654226303,,0.8370612263679504,0.008793932385742664,0.07280966639518738,0.008998971432447433
2016-03-18 19:40:00,Jeff,Fortenberry,Fort Report: Genocide Update,,0.5729787945747375,,0.1331751048564911,0.04986036941409111,0.08543244004249573,0.13922683894634247
2016-03-18 19:40:00,Marsha,Blackburn,This Week in Washington,,0.5920892953872681,0.048447929322719574,0.03404819220304489,0.28305456042289734,0.01951536163687706,
2016-03-18 19:40:00,Tim,Murphy,E-News From Congressman Murphy,0.014305495657026768,0.6327217817306519,0.06586765497922897,0.10618401318788528,0.16689322888851166,,
2016-03-18 19:40:00,Ed,Whitfield,"Ed's Weekly Wrap-Up for Friday, March 18, 2016",0.04000180587172508,0.8405431509017944,0.0497925765812397,,0.05052715539932251,0.009259108453989029,
2016-03-18 22:26:40,Barbara,Comstock,ICYMI: Reps. Barbara Comstock and Jim Sensenbrenner Op-ed On Heroin Addiction,,0.3292172849178314,,0.2765807807445526,0.0751064345240593,0.03291215002536774,0.25070619583129883
